preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
850000,Casa,Guarapari,Meaípe,271,3,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Guarapari,Praia do Morro,69,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
680000,Apartamento,Guarapari,Centro,83,2,1,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Centro,80,2,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
729149,Apartamento,Guarapari,Praia do Morro,70,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
400000,Apartamento,Guarapari,Centro,58,1,1,1,False,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1000000,Apartamento,Guarapari,Praia do Morro,430,3,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
380000,Apartamento,Guarapari,Praia do Morro,62,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
550000,Cobertura,Guarapari,Praia do Morro,100,2,3,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,,,False
1290000,Apartamento,Guarapari,Praia do Morro,100,3,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
850000,Apartamento,Guarapari,Centro,137,3,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
520000,Apartamento,Guarapari,Enseada Azul,75,2,2,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False
800000,Apartamento,Guarapari,Praia do Morro,85,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
730000,Apartamento,Guarapari,Centro,115,2,3,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,,,False
750000,Cobertura,Guarapari,Praia do Morro,180,3,5,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,,,False
500000,Apartamento,Guarapari,Centro,100,2,3,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Guarapari,Praia do Morro,98,3,2,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,False
1390000,Casa,Guarapari,Nova Guarapari,250,3,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
805000,Apartamento,Guarapari,Praia do Morro,87,3,3,2,True,False,True,False,False,True,False,True,False,False,False,False,False,False,,,False
400000,Apartamento,Guarapari,Centro,54,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Guarapari,Praia do Morro,100,3,1,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
1290000,Apartamento,Guarapari,Praia do Morro,148,4,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
690000,Apartamento,Guarapari,Centro,70,2,2,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,False
400000,Apartamento,Guarapari,Centro,84,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
740000,Apartamento,Guarapari,Centro,80,2,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
950000,Apartamento,Guarapari,Praia do Morro,95,3,3,1,True,True,False,False,True,False,False,False,False,False,False,True,False,False,,,False
650000,Apartamento,Guarapari,Centro,76,2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Centro,140,2,2,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,,,False
750000,Casa,Guarapari,Itapebussu,110,3,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1580000,Apartamento,Guarapari,Enseada Azul,125,3,3,0,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
560000,Apartamento,Guarapari,Praia do Morro,80,2,3,0,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
900000,Apartamento,Guarapari,Praia do Morro,120,3,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
635000,Apartamento,Guarapari,Praia do Morro,80,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
850000,Cobertura,Guarapari,Praia do Morro,240,4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
760000,Apartamento,Guarapari,Praia do Morro,60,2,1,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,,False
450000,Apartamento,Guarapari,São Judas Tadeu,80,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
475000,Apartamento,Guarapari,Praia do Morro,112,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
3100000,Apartamento,Guarapari,Centro,250,4,5,3,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
730000,Apartamento,Guarapari,Praia do Morro,110,3,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
645000,Apartamento,Guarapari,Praia do Morro,88,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
430000,Apartamento,Guarapari,Praia do Morro,75,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Centro,101,2,3,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,,,False
821116,Apartamento,Guarapari,Centro,73,2,2,1,False,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
800000,Apartamento,Guarapari,Centro,97,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
920000,Apartamento,Guarapari,Praia do Morro,90,3,3,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,,,False
860000,Apartamento,Guarapari,Praia do Morro,95,3,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Praia do Morro,110,3,3,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
815000,Apartamento,Guarapari,Praia do Morro,90,2,2,1,False,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
960815,Apartamento,Guarapari,Muquiçaba,136,3,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
750000,Apartamento,Guarapari,Praia do Morro,75,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
420000,Apartamento,Guarapari,Muquiçaba,300,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
740000,Apartamento,Guarapari,Centro,68,2,2,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Guarapari,Centro,70,2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
875000,Apartamento,Guarapari,Praia do Morro,80,2,2,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Guarapari,Centro,86,2,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,,,False
660000,Apartamento,Guarapari,Centro,95,3,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1500000,Cobertura,Guarapari,Centro,170,3,4,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,,,False
430000,Apartamento,Guarapari,São Judas Tadeu,55,1,1,0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Praia do Morro,95,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
730000,Apartamento,Guarapari,Centro,90,3,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1250000,Apartamento,Guarapari,Praia do Morro,130,3,2,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,,,False
525000,Apartamento,Guarapari,Praia do Morro,65,2,1,1,True,False,True,False,False,True,False,True,False,False,False,False,False,False,,,False
798000,Sobrado,Guarapari,Santa Mônica,180,3,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
370000,Apartamento,Guarapari,Centro,78,1,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
600000,Apartamento,Guarapari,Centro,75,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
420000,Apartamento,Guarapari,Centro,68,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1600000,Apartamento,Guarapari,Enseada Azul,99,3,2,2,True,True,False,True,True,True,False,True,False,False,False,False,False,False,,,False
1050000,Apartamento,Guarapari,Praia do Morro,65,2,1,1,True,False,True,True,False,True,False,False,False,False,False,False,False,False,,,False
595000,Apartamento,Guarapari,Praia do Morro,90,2,2,1,True,True,True,False,False,True,False,True,False,False,False,True,False,False,,,False
650000,Apartamento,Guarapari,Centro,90,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
700000,Apartamento,Guarapari,Praia do Morro,74,2,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
600000,Apartamento,Guarapari,Praia do Morro,115,2,3,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
490000,Duplex,Guarapari,Nova Guarapari,62,2,2,1,True,True,False,True,True,True,False,False,False,True,False,False,False,False,,,False
650000,Apartamento,Guarapari,Centro,96,3,3,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
690000,Apartamento,Guarapari,Praia do Morro,98,2,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
495000,Cobertura,Guarapari,Praia do Morro,120,3,3,1,True,False,True,False,False,True,False,False,True,False,False,False,False,False,,,False
1005939,Apartamento,Guarapari,Centro,144,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
580000,Apartamento,Guarapari,Praia do Morro,85,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1800000,Apartamento,Guarapari,Enseada Azul,125,3,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
798000,Apartamento,Guarapari,Praia do Morro,98,3,2,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
820000,Casa de condomínio,Guarapari,Village do Sol,240,4,4,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Guarapari,São Judas Tadeu,83,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
866412,Apartamento,Guarapari,Enseada Azul,85,2,2,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,,,False
900000,Apartamento,Guarapari,Condados,145,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1442197,Apartamento,Guarapari,Praia do Morro,122,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
900000,Apartamento,Guarapari,Enseada Azul,76,2,2,0,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
420000,Cobertura,Guarapari,Praia do Morro,110,2,2,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,,,False
695000,Cobertura,Guarapari,Praia do Morro,176,4,3,0,True,False,True,True,False,False,False,False,True,False,False,True,False,False,,,False
700000,Apartamento,Guarapari,Muquiçaba,68,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850604,Apartamento,Guarapari,Praia do Morro,69,2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
565000,Apartamento,Guarapari,Praia do Morro,70,2,3,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,,,False
800000,Apartamento,Guarapari,Praia do Morro,180,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
890000,Apartamento,Guarapari,Praia do Morro,120,4,3,1,True,False,True,False,False,False,False,True,False,True,False,True,False,False,,,False
1000000,Apartamento,Guarapari,Praia do Morro,59,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Apartamento,Guarapari,Nova Guarapari,58,1,1,1,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
900000,Apartamento,Guarapari,Praia do Morro,99,3,1,2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,,False
800000,Cobertura,Guarapari,Nova Guarapari,180,3,4,2,True,True,True,False,True,True,False,False,True,False,False,False,False,False,,,False
1000000,Apartamento,Guarapari,Praia do Morro,116,3,3,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
1300000,Apartamento,Guarapari,Muquiçaba,94,3,2,2,True,True,True,True,False,False,False,True,False,False,False,True,False,False,,,False
850000,Apartamento,Guarapari,Centro,122,3,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
