preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
235000,apartamento,Serra,Estância Monazítica,47,2,2,1,13,6,True,False,False,True,True,False
240000,apartamento,Serra,Estância Monazítica,49,2,2,1,8,0,True,False,False,False,False,False
240000,apartamento,Serra,Estância Monazítica,49,2,1,1,13,0,True,False,False,False,False,False
240000,apartamento,Serra,Estância Monazítica,49,2,1,1,9,4,True,False,False,True,False,False
240000,apartamento,Serra,Estância Monazítica,49,2,2,1,0,4,True,False,False,False,False,False
249999,apartamento,Serra,Estância Monazítica,48,2,2,1,20,0,True,False,False,False,False,False
249999,apartamento,Serra,Estância Monazítica,48,2,2,1,20,4,True,False,False,False,False,False
249999,apartamento,Serra,Estância Monazítica,48,2,2,1,19,6,True,False,False,True,False,False
610000,apartamento,Serra,Estância Monazítica,100,3,2,2,20,0,False,False,False,False,False,False
525000,apartamento,Serra,Eurico Salles,75,3,2,1,17,3,False,False,True,True,False,False
340000,apartamento,Serra,Feu Rosa,65,3,1,1,17,5,False,False,False,False,False,False
238993,apartamento,Serra,Guaraciaba,44,2,1,1,7,1,False,False,False,False,False,False
238996,apartamento,Serra,Guaraciaba,44,2,1,1,7,1,False,False,False,True,False,False
239000,apartamento,Serra,Guaraciaba,40,2,1,1,10,4,False,True,False,False,False,False
239001,apartamento,Serra,Guaraciaba,44,2,1,1,8,3,False,False,False,True,False,False
249000,apartamento,Serra,Guaraciaba,40,2,1,1,10,1,False,True,False,False,False,False
268999,apartamento,Serra,Guaraciaba,45,2,1,1,11,11,False,False,False,False,False,False
269000,apartamento,Serra,Guaraciaba,48,2,1,1,10,1,False,False,False,False,False,False
269000,apartamento,Serra,Guaraciaba,48,2,1,1,10,11,False,False,False,False,False,False
269004,apartamento,Serra,Guaraciaba,45,2,1,1,6,0,False,False,False,False,False,False
269005,apartamento,Serra,Guaraciaba,45,2,1,1,9,1,False,False,False,False,False,False
269008,apartamento,Serra,Guaraciaba,45,2,1,1,7,2,False,False,False,False,False,False
269009,apartamento,Serra,Guaraciaba,45,2,1,1,8,0,False,False,False,False,False,False
695000,apartamento,Serra,Hélio Ferraz,80,3,2,,18,0,True,True,False,True,False,False
695000,apartamento,Serra,Hélio Ferraz,80,3,2,1,18,0,True,False,False,True,False,False
695000,apartamento,Serra,Hélio Ferraz,80,3,2,1,0,3,True,False,False,True,False,False
695000,apartamento,Serra,Hélio Ferraz,80,3,2,1,18,12,True,True,True,True,False,True
1080000,apartamento,Serra,Hélio Ferraz,171,3,2,2,12,11,False,False,False,False,False,False
891547,apartamento,Serra,Jacuhy,95,3,2,2,7,5,True,False,True,False,False,False
931000,apartamento,Serra,Jacuhy,98,3,3,2,20,1,False,False,False,True,False,True
980000,apartamento,Serra,Jacuhy,90,3,2,2,17,10,False,True,False,True,False,False
2450000,apartamento,Serra,Jacuhy,244,4,2,2,15,9,True,True,False,True,False,False
230000,apartamento,Serra,Jardim Atlântico,47,2,1,1,12,1,False,False,False,False,False,False
230000,apartamento,Serra,Jardim Atlântico,47,2,1,1,12,3,False,False,True,False,False,False
230000,apartamento,Serra,Jardim Atlântico,47,2,1,1,12,5,False,False,True,False,False,False
230000,apartamento,Serra,Jardim Atlântico,47,2,1,1,8,6,False,False,False,False,False,False
230000,apartamento,Serra,Jardim Atlântico,47,2,1,1,12,12,False,False,True,False,False,False
235000,apartamento,Serra,Jardim Atlântico,48,2,1,1,17,2,False,True,True,True,True,True
235000,apartamento,Serra,Jardim Atlântico,47,2,1,1,13,4,False,False,False,False,False,False
240000,apartamento,Serra,Jardim Atlântico,49,2,1,1,9,11,False,True,False,True,False,False
249999,apartamento,Serra,Jardim Atlântico,45,2,1,1,18,4,False,False,False,False,False,False
249999,apartamento,Serra,Jardim Atlântico,45,2,1,1,15,4,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Atlântico,47,2,1,1,8,0,False,True,False,True,False,False
250000,apartamento,Serra,Jardim Atlântico,47,2,1,1,20,1,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Atlântico,47,2,1,1,8,3,False,True,False,True,False,False
250000,apartamento,Serra,Jardim Atlântico,47,2,1,1,20,6,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Atlântico,47,2,1,1,18,11,False,False,False,False,False,False
279999,apartamento,Serra,Jardim Atlântico,49,2,2,1,16,11,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Atlântico,49,2,2,1,14,0,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Atlântico,49,2,2,1,14,3,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Atlântico,49,2,2,1,16,4,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Atlântico,49,2,2,1,16,5,True,False,False,False,False,False
280000,apartamento,Serra,Jardim Atlântico,49,2,2,1,0,4,True,False,False,False,False,False
320000,apartamento,Serra,Jardim Atlântico,52,2,2,1,9,2,True,True,True,True,False,True
379999,apartamento,Serra,Jardim Atlântico,50,2,2,1,20,5,False,False,False,False,False,False
380000,apartamento,Serra,Jardim Atlântico,75,2,2,1,12,6,True,True,True,True,False,True
150000,apartamento,Serra,Jardim Carapina,90,2,1,0,7,4,False,False,False,False,False,False
114000,apartamento,Serra,Jardim Limoeiro,41,2,1,1,5,3,False,False,False,False,False,False
205000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,5,0,False,False,False,False,True,False
215520,apartamento,Serra,Jardim Limoeiro,45,2,1,1,5,3,False,False,True,False,False,True
220000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,9,0,False,True,False,False,True,False
220000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,11,2,False,False,False,True,False,False
220000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,8,12,False,False,False,True,True,False
225000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,15,0,False,False,False,False,False,False
225000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,13,0,False,False,False,True,False,False
225000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,10,2,False,False,False,True,False,False
225000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,13,4,False,True,False,True,False,False
225000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,13,4,False,False,False,True,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,10,0,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,10,1,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,10,3,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,7,5,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,0,4,False,False,False,False,False,False
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,0,4,False,False,False,True,False,False
250000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,12,0,False,False,False,True,False,False
250000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,13,5,False,False,False,True,False,False
250000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,12,9,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Limoeiro,49,2,1,1,14,10,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Limoeiro,46,2,1,1,13,10,False,False,False,False,False,False
250000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,13,12,False,False,False,True,False,False
260000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,14,5,False,False,False,True,False,False
269000,apartamento,Serra,Jardim Limoeiro,41,2,1,1,8,0,False,True,False,False,False,False
270000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,12,7,False,True,True,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,2,20,0,False,False,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,0,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,2,20,3,False,False,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,3,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,4,False,False,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,4,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,5,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,19,6,False,True,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,9,8,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,10,False,False,False,False,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,1,20,11,False,True,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,2,19,11,False,True,False,True,False,False
279900,apartamento,Serra,Jardim Limoeiro,47,2,1,2,19,11,False,False,False,True,False,False
279999,apartamento,Serra,Jardim Limoeiro,48,2,2,1,19,11,False,False,False,True,False,False
279999,apartamento,Serra,Jardim Limoeiro,48,2,2,1,20,11,False,False,False,True,False,False
280000,apartamento,Serra,Jardim Limoeiro,50,2,2,1,15,1,False,True,False,False,False,True
280000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,10,2,False,False,False,False,False,False
280000,apartamento,Serra,Jardim Limoeiro,44,2,1,1,20,3,False,True,False,False,False,True
280000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,13,4,False,False,False,False,False,False
280000,apartamento,Serra,Jardim Limoeiro,48,2,2,1,19,11,False,False,False,True,False,False
280000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,11,12,False,True,True,True,False,True
285000,apartamento,Serra,Jardim Limoeiro,47,2,1,0,11,2,False,True,False,False,False,True
285000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,13,9,False,False,False,False,False,False
285000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,8,10,False,True,False,True,False,False
289900,apartamento,Serra,Jardim Limoeiro,45,2,1,1,19,7,False,False,False,False,False,False
289990,apartamento,Serra,Jardim Limoeiro,47,2,1,1,6,8,False,False,False,False,False,False
289990,apartamento,Serra,Jardim Limoeiro,47,2,1,1,17,10,False,False,False,False,False,False
289990,apartamento,Serra,Jardim Limoeiro,47,2,1,1,19,10,False,False,False,False,False,False
289999,apartamento,Serra,Jardim Limoeiro,47,2,1,1,18,11,False,True,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,14,0,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,14,0,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,14,3,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,11,4,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,13,5,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,14,5,True,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,20,6,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,20,6,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,20,6,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,1,1,20,6,False,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,14,6,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,0,9,7,False,False,False,False,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,0,0,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,0,3,True,True,False,True,False,False
290000,apartamento,Serra,Jardim Limoeiro,47,2,2,1,13,12,True,True,False,True,False,False
292000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,13,4,False,False,False,False,False,False
295000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,9,5,False,True,True,True,False,True
299900,apartamento,Serra,Jardim Limoeiro,45,2,1,1,16,11,False,True,False,True,False,True
299999,apartamento,Serra,Jardim Limoeiro,45,2,1,1,17,11,False,False,False,False,False,False
300000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,15,0,False,False,False,False,False,False
300000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,20,3,False,False,False,False,False,False
300000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,20,6,False,True,False,True,False,True
300000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,14,7,False,False,False,False,False,False
309000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,17,6,False,True,False,True,False,True
310000,apartamento,Serra,Jardim Limoeiro,52,2,1,1,15,5,False,False,False,False,False,False
310000,apartamento,Serra,Jardim Limoeiro,52,2,1,1,15,10,False,False,False,False,False,False
315000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,12,0,False,False,False,False,False,False
315000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,12,3,False,False,False,False,False,False
315000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,15,11,False,False,False,False,False,True
315000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,12,12,False,False,False,False,False,False
320000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,7,0,False,False,False,False,False,False
320000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,7,3,False,False,False,False,False,False
320000,apartamento,Serra,Jardim Limoeiro,47,2,1,1,7,5,False,False,False,False,False,False
329900,apartamento,Serra,Jardim Limoeiro,51,2,2,1,19,5,False,True,False,True,False,True
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,11,0,False,True,False,True,False,True
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,10,1,False,False,False,True,False,False
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,9,4,False,False,False,True,False,False
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,10,5,False,False,False,True,False,False
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,10,5,False,False,False,True,False,False
330000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,15,11,False,False,True,False,False,False
330000,apartamento,Serra,Jardim Limoeiro,50,2,1,1,13,12,False,True,False,True,False,True
339793,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,1,False,False,False,True,False,False
339794,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,0,False,False,False,True,False,False
339798,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,2,False,False,False,True,False,False
339798,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,2,False,False,False,True,False,False
339801,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,0,False,False,False,True,False,False
339802,apartamento,Serra,Jardim Limoeiro,45,2,1,1,20,1,False,False,False,False,False,False
339992,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,2,False,False,False,True,False,False
339993,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,0,False,False,False,False,False,False
339995,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,3,False,False,False,False,False,False
339996,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,1,False,False,False,True,False,False
339998,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,1,False,False,False,True,False,False
340003,apartamento,Serra,Jardim Limoeiro,46,2,1,1,20,1,False,False,False,False,False,False
345000,apartamento,Serra,Jardim Limoeiro,52,2,1,1,13,4,False,False,False,False,False,False
360000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,20,7,False,True,True,True,True,True
363000,apartamento,Serra,Jardim Limoeiro,57,2,1,1,18,10,False,True,False,True,False,True
370000,apartamento,Serra,Jardim Limoeiro,61,3,2,1,15,0,False,True,False,False,False,True
370000,apartamento,Serra,Jardim Limoeiro,61,3,2,1,17,4,False,True,False,True,False,True
375000,apartamento,Serra,Jardim Limoeiro,101,2,1,1,20,0,False,True,False,False,False,False
379990,apartamento,Serra,Jardim Limoeiro,68,3,2,1,20,2,True,True,True,True,False,True
379994,apartamento,Serra,Jardim Limoeiro,64,2,2,1,10,1,False,False,False,False,False,False
379997,apartamento,Serra,Jardim Limoeiro,64,2,2,1,11,2,False,False,False,False,False,False
380000,apartamento,Serra,Jardim Limoeiro,64,2,2,1,9,2,False,False,False,False,False,False
380002,apartamento,Serra,Jardim Limoeiro,64,2,2,1,9,1,False,False,False,False,False,False
380003,apartamento,Serra,Jardim Limoeiro,64,2,2,1,11,1,False,False,False,False,False,False
384692,apartamento,Serra,Jardim Limoeiro,50,2,2,1,20,1,True,False,False,False,False,False
384694,apartamento,Serra,Jardim Limoeiro,50,2,2,1,20,1,True,False,False,False,False,False
384700,apartamento,Serra,Jardim Limoeiro,50,2,2,1,20,0,True,False,False,False,False,False
384704,apartamento,Serra,Jardim Limoeiro,50,2,2,1,20,2,True,False,False,False,False,False
384708,apartamento,Serra,Jardim Limoeiro,50,2,2,1,20,1,True,False,False,False,False,False
397993,apartamento,Serra,Jardim Limoeiro,47,2,1,1,12,0,False,False,False,True,False,False
397998,apartamento,Serra,Jardim Limoeiro,47,2,1,1,15,2,False,False,False,False,False,False
398001,apartamento,Serra,Jardim Limoeiro,47,2,1,1,14,0,False,False,False,False,False,False
398001,apartamento,Serra,Jardim Limoeiro,47,2,1,1,13,2,False,False,False,True,False,False
398002,apartamento,Serra,Jardim Limoeiro,47,2,1,1,14,2,False,False,False,False,False,False
400000,apartamento,Serra,Jardim Limoeiro,52,2,1,1,7,5,True,False,False,True,True,False
419000,apartamento,Serra,Jardim Limoeiro,55,2,2,1,20,12,False,True,False,True,False,True
419991,apartamento,Serra,Jardim Limoeiro,61,3,2,1,10,0,True,False,False,False,False,False
419992,apartamento,Serra,Jardim Limoeiro,61,3,2,1,11,0,False,True,False,True,False,False
419992,apartamento,Serra,Jardim Limoeiro,61,3,2,1,9,2,False,False,False,False,False,False
419993,apartamento,Serra,Jardim Limoeiro,61,3,2,1,11,1,False,False,False,False,False,False
419993,apartamento,Serra,Jardim Limoeiro,61,3,2,1,9,3,False,False,False,False,False,False
420003,apartamento,Serra,Jardim Limoeiro,61,3,2,1,11,1,False,False,False,True,False,False
420003,apartamento,Serra,Jardim Limoeiro,61,3,2,1,9,3,False,False,False,False,False,False
420004,apartamento,Serra,Jardim Limoeiro,61,3,2,1,10,1,False,False,False,False,False,False
420009,apartamento,Serra,Jardim Limoeiro,61,3,2,1,9,2,False,False,False,True,False,False
