preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,fonte_dataset
340000,apartamento,Serra,Valparaíso,65,3,1,1,False,False,False,True,False,False,base_original
340000,apartamento,Serra,Valparaíso,65,3,1,1,False,False,False,False,False,False,base_original
340000,apartamento,Serra,Valparaíso,65,3,1,1,False,False,False,False,False,False,base_original
340000,apartamento,Serra,Valparaíso,65,3,1,1,False,False,False,False,False,False,base_original
340000,apartamento,Serra,Valparaíso,65,3,1,1,False,False,False,False,False,False,base_original
349000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,True,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,60,3,1,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,True,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,False,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,True,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,True,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,False,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,False,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,False,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,52,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,True,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,1,1,False,False,False,True,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,True,False,False,False,False,False,base_original
350000,apartamento,Serra,Valparaíso,54,3,2,1,False,False,False,False,False,False,base_original
351600,apartamento,Serra,Valparaíso,52,2,2,,True,False,False,True,False,True,base_original
370000,apartamento,Serra,Valparaíso,60,3,1,,False,False,False,False,False,False,base_original
370000,apartamento,Serra,Valparaíso,60,3,1,,False,False,False,False,False,False,base_original
370000,apartamento,Serra,Valparaíso,60,3,1,,False,False,False,False,False,False,base_original
370000,apartamento,Serra,Valparaíso,60,3,1,,False,False,False,False,False,False,base_original
370000,apartamento,Serra,Valparaíso,60,3,1,,False,False,False,False,False,False,base_original
375000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,True,False,False,True,base_original
400000,apartamento,Serra,Valparaíso,55,2,2,1,False,False,False,False,False,False,base_original
415000,apartamento,Serra,Valparaíso,60,2,2,,True,False,True,True,False,False,base_original
427900,apartamento,Serra,Valparaíso,54,2,2,,False,False,True,True,False,True,base_original
430000,apartamento,Serra,Valparaíso,56,2,2,1,True,True,False,True,False,True,base_original
450000,apartamento,Serra,Valparaíso,65,2,2,1,False,True,True,False,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,2,1,True,False,False,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,False,False,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,2,1,False,True,False,True,False,True,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,False,False,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,False,False,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,True,False,True,False,True,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,False,False,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,True,True,True,False,False,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,True,False,True,False,True,base_original
460000,apartamento,Serra,Valparaíso,55,2,1,1,True,True,False,True,False,True,base_original
460000,apartamento,Serra,Valparaíso,55,2,2,1,True,False,False,True,False,False,base_original
470000,apartamento,Serra,Valparaíso,54,2,2,1,True,True,True,True,True,True,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,True,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,True,False,True,False,True,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,True,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,True,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,True,True,True,False,True,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,True,False,True,False,True,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,49,2,1,1,False,True,False,True,False,True,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,False,False,False,False,base_original
475000,apartamento,Serra,Valparaíso,48,2,1,1,False,False,True,False,False,False,base_original
527000,apartamento,Serra,Valparaíso,60,2,2,1,True,False,True,True,False,True,base_original
529999,apartamento,Serra,Valparaíso,62,2,1,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,73,2,1,1,False,False,False,False,False,False,base_original
530000,apartamento,Serra,Valparaíso,65,3,2,1,False,False,False,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,True,True,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,True,False,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,1,1,False,True,True,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,False,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,65,2,2,1,False,False,False,False,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,True,False,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,60,2,1,1,False,True,False,True,False,True,base_original
530000,apartamento,Serra,Valparaíso,65,2,2,1,False,False,False,False,False,False,base_original
530000,apartamento,Serra,Valparaíso,65,2,2,1,False,False,False,False,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,2,1,False,True,False,True,False,False,base_original
530000,apartamento,Serra,Valparaíso,62,2,1,1,False,True,True,True,False,True,base_original
530003,apartamento,Serra,Valparaíso,65,2,2,1,False,False,False,True,False,False,base_original
549900,apartamento,Serra,Valparaíso,70,3,2,1,True,True,True,True,False,True,base_original
550000,apartamento,Serra,Valparaíso,70,3,2,1,True,True,True,True,False,True,base_original
569000,apartamento,Serra,Valparaíso,109,2,2,1,True,True,False,True,False,True,base_original
570000,apartamento,Serra,Valparaíso,65,2,2,1,True,True,True,True,True,True,base_original
570000,apartamento,Serra,Valparaíso,65,2,2,1,False,True,False,True,False,True,base_original
570000,apartamento,Serra,Valparaíso,69,3,2,2,False,True,True,True,True,True,base_original
570000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,False,False,False,base_original
570000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,False,False,False,base_original
570000,apartamento,Serra,Valparaíso,62,2,2,1,False,False,False,False,False,False,base_original
599000,apartamento,Serra,Valparaíso,68,3,2,1,True,True,True,True,False,True,base_original
610000,apartamento,Serra,Valparaíso,73,3,2,1,True,False,True,False,False,False,base_original
635001,apartamento,Serra,Valparaíso,73,3,2,1,False,False,False,False,False,False,base_original
635001,apartamento,Serra,Valparaíso,73,3,2,1,False,False,False,True,False,False,base_original
635003,apartamento,Serra,Valparaíso,73,3,2,1,False,False,False,True,False,False,base_original
635003,apartamento,Serra,Valparaíso,73,3,2,1,False,False,False,False,False,False,base_original
649994,apartamento,Serra,Valparaíso,77,3,1,2,True,False,False,False,False,False,base_original
650000,apartamento,Serra,Valparaíso,65,2,2,2,False,False,True,True,False,True,base_original
660000,apartamento,Serra,Valparaíso,65,2,2,2,False,False,False,False,False,False,base_original
690000,apartamento,Serra,Valparaíso,72,3,2,1,True,True,True,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,77,3,2,2,False,True,True,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,False,True,False,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,True,False,True,False,False,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,False,True,False,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,1,2,True,True,False,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,True,False,True,False,True,base_original
720000,apartamento,Serra,Valparaíso,76,3,2,2,True,False,False,True,False,False,base_original
289900,apartamento,Serra,Vista da Serra II,56,2,1,1,False,False,False,True,False,False,base_original
299000,apartamento,Serra,Vista da Serra II,56,2,1,2,False,False,False,False,False,False,base_original
319994,apartamento,Serra,das Laranjeiras,67,2,2,1,False,False,False,False,False,False,base_original
319998,apartamento,Serra,das Laranjeiras,67,2,2,1,False,False,False,False,False,False,base_original
320000,apartamento,Serra,das Laranjeiras,67,2,2,1,True,False,False,False,False,False,base_original
320006,apartamento,Serra,das Laranjeiras,67,2,2,1,False,False,False,False,False,False,base_original
650000,apartamento,Serra,das Laranjeiras,90,3,2,4,False,False,False,False,False,False,base_original
350000,apartamento,Serra,de Fátima,38,1,1,1,False,False,True,False,False,False,base_original
370000,apartamento,Serra,de Fátima,38,1,1,0,False,False,False,False,False,True,base_original
410000,apartamento,Serra,de Fátima,40,1,1,0,False,False,False,False,False,False,base_original
469991,apartamento,Serra,de Fátima,67,3,2,1,False,False,False,False,False,False,base_original
469992,apartamento,Serra,de Fátima,67,3,2,1,False,False,True,False,False,False,base_original
470005,apartamento,Serra,de Fátima,67,3,2,1,True,False,False,False,False,False,base_original
470005,apartamento,Serra,de Fátima,67,3,2,1,False,False,False,False,False,False,base_original
470008,apartamento,Serra,de Fátima,67,3,2,1,False,False,False,False,False,False,base_original
487000,apartamento,Serra,de Fátima,67,3,2,1,True,False,True,True,False,False,base_original
515000,apartamento,Serra,de Fátima,70,3,2,1,False,False,False,False,False,False,base_original
592759,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,False,False,False,base_original
592760,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,True,False,False,base_original
592762,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,True,False,False,base_original
592762,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,False,False,False,base_original
592767,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,False,False,False,base_original
592768,apartamento,Serra,de Fátima,59,2,2,1,False,False,False,True,False,False,base_original
